"DOCUMENT_ID","AGENCY","FUND","BUDGET YEAR","PROGRAM","ACTIVITY","STRATEGIC GOAL","FUNDING ORG","MANAGING UNIT","COST CENTER","OBJECT CLASS","VENDOR_NAME","VENDOR_SITE_NAME","DUNN_TIN","ORDERED_AMOUNT","ADVANCE_AMOUNT","RECEIVED_AMOUNT","BILLED_AMOUNT","CANCELLED_AMOUNT"
"2412DOLJ121A21868004","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OATL0","1D0740","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","755024","0","0","0","0"
"2414DOLETA15C0010000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OBOS0","1A0710","252099","FOXMAR, INC.","FOXMAR, INC.","809708399","7472001","0","5340037","4881185","0"
"2410DOLJ09QA00009025","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OBOS0","1A0710","252099","FOXMAR, INC.","FOXMAR, INC.","809708399","3161102","0","2267709","1985327","0"
"2412DOLJ12QA20005013","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OBOS0","1A0710","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","4744034","0","1669684","1669684","0"
"1915B15NA00003000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OBOS0","1A0710","420003","MARIA BARBOSA ORTIZ",,"599400700","249.96","0","249.96","249.96","0"
"2414DOLJ141A22177004","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OCHI0","1E0750","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","3981843","0","3542554","3542554","0"
"2414DOLJ141A22161004","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OCHI0","1E0750","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","5331614","0","4050889","3764494","0"
"2412DOLJ121A21841011","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OCHI0","1E0750","252099","SERRATO CORPORATION","SERRATO CORPORATION","118926448","2468685","0","394544","394544","0"
"2414DOLETA14C0029000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1ODAL0","1F0760","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","4579000","0","3334705","3080955","0"
"2411DOLJ11F6TX018024","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1ODAL0","1F0760","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","25749362","0","19241562","19241562","0"
"2414DOLETA15C0016000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1ODAL0","1F0760","252099","MINACT INC","MINACT INC","096370655","5287653","0","3760846","3489805","0"
"2412DOLJ121A21849012","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1ODAL0","1F0760","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","1854526","0","0","0","0"
"2411DOLJ11F6MU020012","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1ODAL0","1F0760","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","883018","0","586796","422442","0"
"1910J10F6UT014025","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1ODAL0","1F0760","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","8922513","0","2047617","1229624","0"
"2415DOLETA15P00022000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1ODAL0","1F0760","252099","AMERICAN BUSINESS CORPORATION, LLC","AMERICAN BUSINESS CORPORATION, LLC","604081229","59590","0","58972","58972","0"
"1906J051A20192014","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OJC00","190183","232012","LINCOLN FOUNDATION","LINCOLN FOUNDATION","074047218","32462","0","32462","32462","0"
"1907J051A20175012","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OJC00","190183","232012","LUZERNE COUNTY CHILDREN & YOUTH SERVICES","LUZERNE, COUNTY OF (INC)","060513058","12000","0","11000","11000","0"
"1910J089627830005","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OJC00","190183","232012","ASTORIA, CITY OF","ASTORIA, CITY OF","006156467","69223","0","69223","69223","0"
"2414DOLOPS15P00026000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OJC00","190183","252099","N2GRATE GOVERNMENT TECHNOLOGY SOLUTIONS, LLC","N2GRATE GOVERNMENT TECHNOLOGY SOLUTIONS, LLC","963510578","609455.37","0","609455.37","609455.37","0"
"2415DOLOPS15C0010000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OJC00","190183","252099","SOFTWARE INFORMATION RESOURCE CORP.","SOFTWARE INFORMATION RESOURCE CORP.","938265865","298014.61","0","298014.61","298014.61","0"
"2415DOLOPS15P00088000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OJC00","190183","252099","CSF TECHNOLOGIES INC.","CSF TECHNOLOGIES INC.","128419095","62469.5","0","62469.5","62469.5","0"
"2415DOLOPS15C0019000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OJC00","190183","252099","N2GRATE GOVERNMENT TECHNOLOGY SOLUTIONS, LLC","N2GRATE GOVERNMENT TECHNOLOGY SOLUTIONS, LLC","963510578","175138.71","0","0","0","0"
"2413DOLJ131A22045006","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OJC00","190183","252099","INTERNATIONAL MASONRY INSTITUTE","INTERNATIONAL MASONRY INSTITUTE","077811826","1034930","0","0","0","0"
"2412DOLJ11PA00005013","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OPHI0","1C0730","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","4764637","0","3253614","3253614","0"
"2411DOLJ11PA00002010","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OPHI0","1C0730","252099","CAREER DEVELOPMENT SERVICES, LLC","CAREER DEVELOPMENT SERVICES, LLC","088379230","282170","0","0","0","0"
"2412DOLJ12PA20006007","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OPHI0","1C0730","252099","INSIGHTS TRAINING GROUP, LLC","INSIGHTS TRAINING GROUP, LLC","176764392","320305","0","0","0","0"
"2413DOLJ131A22102004","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OPHI0","1C0730","252099","HORIZONS YOUTH SERVICES, L.C.","HORIZONS YOUTH SERVICES, L.C.","138922682","124239","0","0","0","0"
"1915B15PA00194000","26","01811415AD","2015","0181OPSD14","100000","10000","1OJC00","1OPHI0","1C0730","420003","DVONTA FLOYD",,"420398283","1500","0","1500","1500","0"
